neighbourhood_group,latitude_groups,longitude_groups,room_type,price_groups,minimum_nights_groups,reviews_per_month_groups,calculated_host_listings_count,availability_365_groups
1.0,5,5,1,2,0,0,1.0,0
1.0,9,9,0,1,3,0,1.0,5
0.0,3,3,0,1,0,0,4.0,4
0.0,4,4,1,3,0,3,1.0,0
0.0,3,3,0,1,0,0,1.0,0
1.0,4,4,1,1,0,0,1.0,0
1.0,7,7,0,1,0,0,2.0,5
1.0,7,7,1,4,0,0,2.0,5
1.0,5,5,1,9,0,1,1.0,4
0.0,4,4,0,1,0,2,1.0,4
1.0,7,7,0,1,0,1,1.0,4
1.0,4,4,0,1,0,1,2.0,5
1.0,7,7,1,2,0,0,2.0,0
0.0,5,5,1,2,0,0,28.0,0
0.0,5,5,1,2,0,0,28.0,1
0.0,5,5,1,2,0,0,28.0,0
0.0,0,0,0,0,0,0,1.0,4
1.0,7,7,1,2,0,0,1.0,4
1.0,8,8,0,0,0,0,1.0,0
0.0,5,5,1,2,0,0,28.0,0
0.0,5,5,1,2,0,0,28.0,0
0.0,5,5,1,2,0,0,28.0,0
0.0,5,5,1,2,0,0,28.0,0
0.0,5,5,1,2,0,0,28.0,1
0.0,5,5,0,4,0,0,28.0,0
0.0,5,5,0,2,0,0,28.0,0
0.0,5,5,0,3,0,0,28.0,0
0.0,5,5,0,2,0,0,28.0,1
2.0,5,5,0,0,0,0,3.0,5
0.0,5,5,0,6,0,0,28.0,0
0.0,3,3,1,1,0,0,1.0,0
0.0,4,4,1,2,0,2,1.0,4
0.0,4,4,0,1,1,0,1.0,1
0.0,3,3,1,1,0,2,1.0,5
1.0,4,4,1,5,0,0,2.0,5
2.0,5,5,1,0,0,0,2.0,0
1.0,5,5,1,8,0,0,1.0,5
0.0,3,3,0,1,0,2,1.0,4
0.0,3,3,1,1,1,0,1.0,3
0.0,4,4,0,0,0,2,2.0,1
0.0,3,3,1,1,0,2,1.0,0
0.0,3,3,1,1,0,1,1.0,3
1.0,5,5,1,3,0,0,1.0,0
1.0,8,8,0,0,0,2,1.0,0
3.0,0,0,1,2,0,0,4.0,5
3.0,0,0,0,0,0,0,4.0,3
3.0,0,0,1,1,0,0,4.0,5
0.0,3,3,1,0,0,0,2.0,0
1.0,6,6,1,2,0,3,2.0,3
0.0,3,3,1,1,0,0,1.0,0
1.0,5,5,1,1,0,0,1.0,0
1.0,4,4,0,1,0,0,1.0,5
1.0,5,5,0,1,0,0,1.0,0
1.0,5,5,1,4,0,0,1.0,0
1.0,4,4,1,1,1,0,1.0,0
0.0,2,2,1,1,0,0,1.0,0
1.0,4,4,0,0,0,0,1.0,5
1.0,5,5,1,3,0,1,4.0,4
0.0,4,4,1,1,0,1,1.0,0
1.0,5,5,0,1,0,0,2.0,0
1.0,8,8,1,1,0,0,1.0,0
2.0,5,5,0,0,0,1,2.0,0
1.0,7,7,1,2,0,1,1.0,1
1.0,7,7,0,0,0,1,2.0,2
0.0,3,3,0,1,0,0,1.0,1
1.0,6,6,1,2,0,0,1.0,0
1.0,6,6,1,5,0,0,1.0,0
1.0,4,4,1,3,0,0,1.0,1
0.0,4,4,1,1,0,0,1.0,5
1.0,7,7,1,1,1,0,5.0,4
1.0,6,6,1,1,1,0,5.0,4
0.0,3,3,1,1,0,0,1.0,3
1.0,5,5,1,2,0,0,1.0,0
1.0,4,4,1,2,0,0,1.0,4
1.0,4,4,1,2,1,0,1.0,0
1.0,4,4,0,0,1,1,1.0,0
2.0,5,5,0,0,0,0,1.0,0
0.0,2,2,0,0,0,0,1.0,5
1.0,7,7,0,1,0,0,2.0,2
1.0,7,7,1,1,0,0,1.0,0
0.0,4,4,1,3,1,0,1.0,0
1.0,5,5,1,4,0,0,1.0,0
0.0,3,3,0,0,0,0,1.0,2
2.0,5,5,0,1,0,2,1.0,4
0.0,4,4,0,0,0,0,3.0,1
2.0,5,5,0,0,0,2,2.0,5
0.0,3,3,0,0,0,0,3.0,3
1.0,5,5,1,2,0,0,1.0,0
0.0,4,4,0,2,0,0,2.0,5
0.0,4,4,0,0,0,0,2.0,5
0.0,2,2,1,1,0,1,1.0,5
0.0,3,3,0,0,0,0,2.0,0
0.0,3,3,0,0,0,0,2.0,0
1.0,6,6,1,3,0,0,1.0,0
1.0,5,5,1,1,0,2,1.0,4
1.0,4,4,1,3,0,0,1.0,5
0.0,5,5,0,0,0,0,1.0,4
0.0,3,3,1,1,0,0,1.0,0
0.0,4,4,0,0,0,0,2.0,2
1.0,7,7,0,2,0,0,1.0,0
1.0,7,7,0,1,0,0,1.0,0
0.0,4,4,1,1,0,1,2.0,0
0.0,3,3,1,1,0,0,1.0,5
1.0,6,6,1,1,0,0,1.0,4
0.0,3,3,1,1,0,2,1.0,1
0.0,3,3,1,4,0,0,1.0,5
1.0,8,8,0,0,0,1,2.0,1
0.0,5,5,0,0,0,0,3.0,5
1.0,5,5,1,1,1,0,1.0,5
0.0,2,2,1,0,0,0,1.0,0
1.0,7,7,0,0,0,2,1.0,5
2.0,6,6,0,0,0,0,1.0,0
1.0,5,5,1,2,1,0,1.0,0
0.0,3,3,0,0,0,0,1.0,0
1.0,8,8,1,3,0,0,1.0,5
0.0,3,3,1,9,0,1,1.0,4
0.0,3,3,1,1,0,0,2.0,0
0.0,3,3,1,2,0,0,1.0,0
1.0,5,5,1,2,1,0,1.0,0
0.0,5,5,1,1,0,0,1.0,0
1.0,7,7,0,1,0,2,1.0,4
0.0,2,2,1,1,1,0,1.0,4
1.0,4,4,1,1,0,1,1.0,0
0.0,3,3,0,1,0,1,1.0,1
0.0,3,3,1,1,0,0,1.0,4
0.0,3,3,0,1,0,2,1.0,4
0.0,3,3,0,0,0,0,1.0,0
1.0,5,5,1,2,0,0,2.0,2
0.0,4,4,1,3,0,0,2.0,5
0.0,4,4,1,1,1,0,2.0,0
1.0,6,6,1,2,0,0,1.0,0
0.0,3,3,0,0,0,0,2.0,1
1.0,5,5,1,2,0,1,1.0,2
1.0,5,5,0,3,0,0,1.0,0
1.0,5,5,1,4,0,0,1.0,5
0.0,4,4,0,0,0,0,1.0,0
0.0,3,3,1,1,0,2,1.0,4
1.0,7,7,0,0,0,1,1.0,0
0.0,3,3,1,1,0,0,3.0,0
1.0,6,6,1,1,0,0,1.0,0
0.0,3,3,1,3,0,0,1.0,0
0.0,3,3,1,1,0,1,1.0,3
0.0,4,4,1,1,0,0,2.0,0
0.0,3,3,1,2,0,0,1.0,4
0.0,3,3,1,3,1,1,1.0,5
1.0,5,5,1,2,0,0,1.0,0
0.0,3,3,1,2,0,0,1.0,0
1.0,5,5,1,2,0,1,1.0,3
1.0,5,5,1,5,1,1,1.0,0
1.0,5,5,1,2,0,0,1.0,0
2.0,5,5,0,0,0,0,1.0,5
0.0,4,4,1,2,0,0,1.0,1
1.0,4,4,1,1,1,0,1.0,2
1.0,6,6,1,2,0,0,1.0,3
0.0,3,3,1,1,0,0,1.0,5
2.0,6,6,1,0,0,0,1.0,0
1.0,5,5,0,1,0,2,1.0,3
1.0,6,6,1,2,0,0,1.0,3
0.0,4,4,0,0,3,0,2.0,1
0.0,3,3,1,1,0,0,1.0,0
1.0,7,7,1,1,0,0,1.0,0
0.0,4,4,1,1,0,0,2.0,0
0.0,5,5,1,2,0,0,28.0,1
2.0,6,6,1,2,0,0,1.0,0
0.0,5,5,1,2,0,0,28.0,1
1.0,6,6,1,1,0,0,1.0,0
0.0,5,5,1,2,0,0,28.0,0
0.0,5,5,1,2,0,1,28.0,1
0.0,5,5,1,2,0,0,28.0,1
0.0,4,4,1,1,0,0,1.0,0
0.0,4,4,0,1,1,1,6.0,5
0.0,5,5,1,2,0,0,28.0,0
0.0,4,4,0,1,0,0,1.0,0
0.0,4,4,0,0,0,0,2.0,0
0.0,4,4,1,0,0,0,1.0,0
1.0,7,7,1,3,0,0,1.0,0
0.0,4,4,0,0,0,1,2.0,4
2.0,5,5,0,0,0,0,2.0,5
0.0,3,3,0,0,0,0,1.0,0
0.0,3,3,0,0,0,0,3.0,0
0.0,4,4,0,0,0,0,3.0,0
0.0,3,3,0,0,0,0,1.0,0
0.0,4,4,0,0,0,0,1.0,5
0.0,4,4,1,1,0,0,1.0,0
0.0,3,3,0,0,0,1,4.0,0
0.0,4,4,0,0,0,0,1.0,5
1.0,6,6,0,2,0,0,2.0,0
1.0,5,5,1,2,0,1,1.0,1
0.0,3,3,1,1,0,1,2.0,4
0.0,5,5,1,1,0,0,1.0,3
1.0,7,7,0,1,0,0,1.0,4
0.0,2,2,0,0,0,1,1.0,2
1.0,7,7,1,1,0,0,1.0,0
1.0,7,7,1,1,0,0,1.0,5
1.0,6,6,1,3,0,0,1.0,2
1.0,6,6,1,1,0,0,1.0,0
0.0,4,4,1,2,0,2,2.0,3
0.0,3,3,0,1,0,0,1.0,0
0.0,4,4,0,0,0,1,1.0,0
1.0,7,7,0,1,0,0,1.0,5
0.0,5,5,0,1,0,0,1.0,5
3.0,1,1,0,0,0,0,1.0,5
1.0,8,8,0,0,0,0,3.0,4
1.0,8,8,0,0,0,0,3.0,5
0.0,3,3,0,0,0,0,1.0,4
1.0,7,7,1,1,1,0,5.0,4
0.0,3,3,1,2,0,0,1.0,5
1.0,7,7,0,1,0,2,1.0,4
2.0,4,4,0,0,0,1,1.0,5
0.0,3,3,0,1,0,0,1.0,1
1.0,4,4,1,1,1,0,9.0,4
1.0,5,5,0,1,0,1,1.0,3
0.0,3,3,1,1,0,0,2.0,4
1.0,5,5,1,2,0,0,1.0,2
0.0,2,2,1,1,0,0,1.0,3
1.0,7,7,0,1,0,0,1.0,4
0.0,4,4,1,1,0,0,1.0,3
0.0,4,4,0,0,0,2,2.0,4
0.0,1,1,0,0,0,0,2.0,5
0.0,5,5,0,0,0,0,1.0,4
1.0,7,7,1,1,1,0,1.0,4
0.0,3,3,1,2,0,2,1.0,4
0.0,4,4,1,2,0,0,1.0,0
1.0,5,5,1,2,0,0,1.0,0
1.0,8,8,1,1,0,0,1.0,0
0.0,4,4,1,3,0,3,1.0,0
0.0,4,4,0,1,0,1,2.0,1
1.0,5,5,0,1,0,1,1.0,0
1.0,6,6,1,5,1,0,1.0,2
0.0,4,4,0,0,0,2,2.0,4
1.0,6,6,0,1,0,0,1.0,5
0.0,4,4,1,1,0,0,1.0,0
1.0,6,6,1,2,0,1,2.0,4
1.0,6,6,1,1,0,0,1.0,0
0.0,3,3,0,2,0,0,6.0,4
1.0,5,5,1,1,0,0,1.0,0
1.0,5,5,1,1,0,0,1.0,4
1.0,5,5,1,3,0,0,1.0,1
1.0,7,7,1,2,0,3,1.0,3
0.0,3,3,1,1,0,0,1.0,5
0.0,2,2,1,5,0,0,1.0,0
1.0,4,4,1,2,0,0,1.0,3
1.0,9,9,0,1,0,0,2.0,5
0.0,4,4,0,0,0,0,2.0,0
1.0,6,6,0,0,0,2,3.0,5
0.0,4,4,1,2,1,0,1.0,0
1.0,8,8,0,0,0,0,1.0,5
0.0,2,2,1,1,0,0,4.0,5
0.0,2,2,1,1,0,0,4.0,5
0.0,2,2,1,1,0,0,4.0,5
1.0,7,7,0,1,0,2,1.0,3
1.0,7,7,1,4,0,0,1.0,0
1.0,6,6,0,1,0,0,2.0,1
1.0,6,6,1,1,0,0,1.0,0
1.0,6,6,1,1,0,0,2.0,5
1.0,6,6,1,4,0,0,1.0,5
1.0,7,7,0,0,0,0,2.0,2
1.0,6,6,0,1,0,1,2.0,0
1.0,8,8,0,1,0,0,1.0,5
1.0,5,5,0,2,0,0,1.0,2
1.0,5,5,0,1,1,0,1.0,0
0.0,2,2,1,0,1,0,1.0,0
1.0,5,5,0,1,0,0,1.0,0
1.0,4,4,1,1,0,0,1.0,0
1.0,4,4,1,2,0,2,2.0,5
0.0,4,4,0,1,0,0,1.0,0
0.0,3,3,1,2,1,0,1.0,4
0.0,3,3,1,1,0,0,1.0,0
0.0,3,3,1,1,0,0,1.0,0
1.0,5,5,1,3,0,0,1.0,5
0.0,2,2,0,0,0,0,3.0,5
1.0,6,6,0,0,0,1,9.0,0
1.0,4,4,1,1,0,1,1.0,2
1.0,5,5,1,2,0,0,1.0,0
0.0,2,2,0,1,0,0,1.0,5
0.0,3,3,1,2,0,0,1.0,0
1.0,6,6,1,1,0,0,1.0,3
0.0,4,4,0,0,0,0,1.0,2
1.0,5,5,0,1,0,2,2.0,2
1.0,6,6,2,1,1,0,1.0,0
1.0,7,7,0,2,0,0,4.0,0
0.0,4,4,0,0,0,1,1.0,1
0.0,3,3,0,0,0,0,1.0,0
0.0,3,3,1,1,0,0,1.0,0
0.0,5,5,0,1,0,0,1.0,3
0.0,4,4,0,1,0,3,3.0,0
0.0,3,3,0,0,0,0,1.0,0
1.0,5,5,1,6,1,0,1.0,3
0.0,5,5,1,2,0,0,1.0,0
0.0,4,4,0,1,0,0,2.0,1
0.0,3,3,1,0,0,3,2.0,3
1.0,6,6,1,1,0,0,1.0,0
1.0,6,6,1,2,0,0,1.0,5
0.0,3,3,1,1,0,0,2.0,4
0.0,0,0,1,0,1,0,1.0,0
1.0,7,7,0,1,0,0,3.0,5
1.0,7,7,0,2,0,0,3.0,5
1.0,9,9,0,1,0,0,1.0,0
0.0,4,4,0,0,0,0,1.0,0
3.0,1,1,0,1,0,0,1.0,5
1.0,6,6,0,1,0,1,1.0,1
1.0,6,6,1,2,0,1,1.0,0
1.0,7,7,1,1,0,0,4.0,0
1.0,8,8,0,1,0,0,1.0,5
1.0,5,5,1,1,1,1,4.0,0
2.0,4,4,0,0,0,0,2.0,0
2.0,3,3,2,0,0,0,2.0,5
0.0,3,3,1,1,0,1,1.0,0
0.0,4,4,0,0,0,0,4.0,3
1.0,6,6,0,1,0,1,1.0,2
1.0,4,4,1,2,0,0,1.0,2
1.0,4,4,0,1,0,0,1.0,3
0.0,4,4,0,1,0,0,2.0,1
2.0,4,4,0,0,0,0,2.0,3
1.0,5,5,1,4,0,0,1.0,0
1.0,8,8,1,1,0,0,1.0,4
1.0,6,6,0,1,0,0,1.0,5
1.0,5,5,1,2,0,1,1.0,0
1.0,8,8,0,0,0,0,1.0,5
1.0,7,7,1,2,0,0,1.0,3
0.0,2,2,1,2,0,0,1.0,0
1.0,4,4,0,1,0,0,1.0,4
0.0,4,4,1,1,1,0,1.0,0
0.0,2,2,1,1,1,0,1.0,0
0.0,3,3,1,3,1,1,2.0,4
1.0,6,6,1,3,0,0,1.0,1
1.0,7,7,0,1,0,0,1.0,5
1.0,7,7,0,1,0,0,3.0,3
1.0,5,5,0,1,0,1,2.0,2
1.0,5,5,1,1,0,0,1.0,0
0.0,4,4,0,1,0,3,3.0,2
0.0,2,2,1,1,0,2,1.0,3
2.0,6,6,1,2,0,0,1.0,5
1.0,4,4,1,2,0,1,1.0,3
1.0,4,4,1,3,1,0,1.0,2
0.0,4,4,1,1,0,0,1.0,4
0.0,3,3,0,0,0,1,8.0,5
1.0,5,5,1,1,0,0,1.0,0
0.0,2,2,1,2,0,1,1.0,5
0.0,3,3,1,3,1,0,2.0,5
1.0,7,7,0,1,0,0,3.0,5
0.0,0,0,1,0,0,0,1.0,0
1.0,4,4,1,2,0,2,2.0,4
0.0,4,4,0,1,0,0,2.0,0
0.0,3,3,1,1,0,1,3.0,2
0.0,3,3,1,1,1,0,2.0,3
0.0,3,3,1,1,0,0,1.0,0
0.0,4,4,0,1,0,1,1.0,4
1.0,6,6,1,3,0,0,1.0,2
1.0,4,4,1,1,0,0,1.0,5
0.0,3,3,1,5,0,0,4.0,5
1.0,5,5,1,2,0,0,1.0,0
0.0,4,4,1,1,0,0,2.0,4
0.0,3,3,1,1,0,1,2.0,4
1.0,5,5,0,1,0,0,1.0,5
0.0,3,3,1,1,0,2,1.0,3
1.0,4,4,1,2,0,0,1.0,0
0.0,3,3,1,2,0,0,2.0,0
1.0,6,6,0,1,1,0,1.0,3
1.0,6,6,1,3,1,0,1.0,5
1.0,6,6,0,1,0,1,1.0,4
1.0,5,5,1,3,0,2,1.0,3
1.0,5,5,1,1,0,0,1.0,0
0.0,3,3,1,1,1,0,1.0,3
0.0,4,4,1,2,0,0,1.0,0
0.0,3,3,0,0,0,0,2.0,0
1.0,8,8,0,0,0,0,1.0,0
1.0,7,7,1,2,0,0,1.0,0
1.0,8,8,1,3,0,0,2.0,4
0.0,3,3,1,1,0,0,1.0,0
0.0,3,3,1,1,1,1,1.0,4
0.0,2,2,1,0,0,0,1.0,4
0.0,3,3,1,1,0,1,1.0,3
1.0,4,4,1,3,0,0,1.0,0
1.0,6,6,0,1,0,0,1.0,5
1.0,4,4,1,2,0,1,1.0,5
0.0,4,4,1,2,0,0,1.0,4
1.0,5,5,0,1,0,0,1.0,1
1.0,8,8,0,0,0,0,2.0,4
1.0,8,8,0,0,0,0,1.0,0
1.0,5,5,1,4,0,0,1.0,0
0.0,2,2,1,1,0,1,1.0,1
0.0,3,3,1,3,1,0,1.0,2
2.0,4,4,1,0,0,3,1.0,1
1.0,5,5,1,1,0,0,1.0,0
1.0,7,7,1,4,0,0,1.0,0
0.0,3,3,1,2,0,0,2.0,4
1.0,6,6,1,1,0,0,1.0,3
1.0,5,5,0,1,0,0,1.0,0
0.0,4,4,1,3,0,0,3.0,0
2.0,5,5,0,0,0,0,3.0,2
2.0,5,5,0,0,0,0,3.0,5
0.0,4,4,0,1,0,1,3.0,5
1.0,8,8,0,1,0,1,1.0,0
0.0,2,2,0,0,0,1,1.0,5
0.0,1,1,0,0,0,1,3.0,0
1.0,6,6,1,2,0,0,1.0,4
0.0,2,2,0,0,0,0,2.0,5
0.0,3,3,0,1,0,0,1.0,0
0.0,2,2,1,2,0,0,1.0,0
0.0,2,2,1,1,0,1,1.0,3
0.0,3,3,0,0,0,3,3.0,5
0.0,4,4,1,3,0,0,1.0,0
1.0,4,4,1,2,0,0,1.0,3
0.0,3,3,0,0,1,0,3.0,0
1.0,8,8,0,0,0,0,1.0,0
1.0,9,9,1,1,1,0,1.0,4
1.0,5,5,1,2,0,1,1.0,1
1.0,9,9,1,0,0,1,1.0,0
1.0,7,7,0,0,0,1,3.0,0
1.0,5,5,1,1,0,0,1.0,0
1.0,5,5,1,2,0,3,2.0,2
1.0,5,5,1,3,0,0,1.0,0
1.0,8,8,0,0,0,1,1.0,0
1.0,5,5,1,2,0,2,1.0,0
0.0,4,4,0,0,0,1,2.0,3
0.0,4,4,1,2,0,0,1.0,5
1.0,6,6,1,1,0,0,1.0,0
1.0,5,5,1,1,0,0,1.0,2
1.0,8,8,1,1,0,0,1.0,0
0.0,4,4,1,2,0,0,1.0,1
1.0,4,4,0,1,0,0,1.0,0
0.0,3,3,0,0,0,0,3.0,0
0.0,3,3,1,0,0,0,3.0,0
0.0,4,4,1,2,0,1,2.0,2
0.0,3,3,1,1,0,2,1.0,3
1.0,4,4,1,3,0,0,1.0,0
1.0,5,5,0,1,0,2,1.0,0
1.0,4,4,1,2,0,2,1.0,5
0.0,3,3,0,0,0,1,4.0,2
1.0,4,4,0,0,0,0,1.0,0
0.0,4,4,1,1,1,1,1.0,2
1.0,7,7,0,1,1,0,1.0,1
1.0,4,4,1,5,0,0,1.0,0
0.0,3,3,1,1,0,0,1.0,0
0.0,2,2,0,1,0,0,1.0,5
1.0,6,6,1,2,0,0,1.0,0
0.0,3,3,1,1,0,0,1.0,0
0.0,3,3,1,0,0,0,1.0,5
2.0,5,5,0,0,0,1,2.0,5
0.0,4,4,1,1,0,0,1.0,0
1.0,6,6,1,1,0,0,1.0,0
0.0,2,2,1,1,0,0,1.0,0
1.0,5,5,1,1,1,0,6.0,0
1.0,5,5,1,1,1,0,6.0,0
1.0,5,5,1,1,1,0,6.0,0
1.0,5,5,1,1,0,0,1.0,0
1.0,8,8,0,0,0,5,2.0,3
1.0,4,4,0,0,0,0,1.0,1
1.0,5,5,1,1,0,1,1.0,3
0.0,3,3,1,1,0,0,1.0,0
1.0,5,5,1,4,0,0,1.0,0
0.0,3,3,1,5,0,1,1.0,0
0.0,4,4,1,1,1,0,1.0,5
2.0,5,5,0,0,0,0,1.0,5
0.0,4,4,1,2,0,3,2.0,3
1.0,6,6,0,1,0,1,1.0,0
1.0,4,4,1,1,0,3,1.0,3
1.0,6,6,1,0,1,0,7.0,5
0.0,3,3,0,1,0,1,2.0,0
0.0,3,3,0,0,0,0,4.0,4
1.0,4,4,1,3,0,3,1.0,1
0.0,4,4,1,1,0,0,1.0,4
0.0,3,3,1,4,0,0,1.0,0
0.0,2,2,1,3,0,0,1.0,0
0.0,1,1,1,1,1,0,1.0,0
0.0,3,3,0,1,1,0,2.0,5
0.0,4,4,1,2,0,0,2.0,0
0.0,2,2,1,1,0,0,1.0,0
1.0,5,5,1,2,0,0,1.0,0
0.0,4,4,1,2,0,2,1.0,0
0.0,2,2,0,0,0,0,1.0,0
1.0,7,7,0,0,0,0,2.0,0
0.0,3,3,0,2,0,0,1.0,5
1.0,6,6,1,1,0,0,1.0,5
0.0,3,3,1,0,0,0,1.0,0
0.0,3,3,0,1,0,1,1.0,5
0.0,3,3,1,2,0,0,1.0,1
1.0,7,7,1,2,0,0,1.0,0
1.0,4,4,1,1,0,0,1.0,5
1.0,4,4,1,1,0,1,1.0,3
0.0,3,3,1,4,0,0,2.0,5
0.0,3,3,0,0,0,0,1.0,0
1.0,4,4,1,5,0,0,1.0,0
2.0,6,6,0,0,0,2,2.0,5
0.0,3,3,1,1,0,0,2.0,0
0.0,3,3,1,2,0,0,1.0,0
0.0,3,3,0,0,0,0,1.0,3
0.0,4,4,0,1,0,1,1.0,4
0.0,0,0,1,1,0,1,1.0,5
1.0,5,5,1,2,0,1,1.0,5
0.0,3,3,0,0,0,1,2.0,5
1.0,7,7,1,3,0,0,1.0,0
1.0,8,8,0,0,1,2,1.0,4
0.0,4,4,0,1,0,2,1.0,0
1.0,7,7,0,1,0,3,1.0,4
1.0,5,5,2,0,0,0,2.0,0
0.0,2,2,0,0,0,2,5.0,5
0.0,2,2,1,3,0,1,1.0,3
1.0,5,5,1,2,0,0,1.0,0
0.0,3,3,1,1,0,0,1.0,0
0.0,4,4,1,2,0,0,1.0,1
1.0,5,5,1,1,0,0,1.0,1
1.0,5,5,1,2,0,0,1.0,0
0.0,3,3,1,2,0,0,1.0,2
1.0,7,7,1,1,0,0,1.0,2
1.0,4,4,1,1,0,0,1.0,0
1.0,5,5,1,2,0,0,1.0,0
1.0,6,6,0,0,0,0,1.0,0
0.0,3,3,0,0,0,0,1.0,0
1.0,5,5,0,0,0,5,2.0,0
2.0,6,6,1,1,1,0,8.0,4
1.0,5,5,1,1,0,0,1.0,0
0.0,3,3,0,0,0,0,4.0,4
0.0,2,2,1,4,0,2,1.0,5
1.0,7,7,1,2,0,1,1.0,4
1.0,5,5,1,1,0,0,1.0,0
0.0,4,4,1,1,0,0,1.0,0
0.0,4,4,1,1,0,0,1.0,0
1.0,5,5,1,1,0,0,1.0,0
0.0,4,4,1,9,0,0,1.0,1
0.0,3,3,1,4,0,3,1.0,4
2.0,5,5,1,4,0,2,1.0,4
0.0,3,3,1,1,1,0,1.0,5
0.0,3,3,1,4,0,1,1.0,0
0.0,3,3,1,1,0,0,2.0,3
0.0,4,4,1,2,1,0,1.0,5
1.0,5,5,1,2,0,0,1.0,4
0.0,3,3,1,1,1,0,1.0,3
1.0,5,5,1,1,0,0,1.0,0
0.0,4,4,1,1,0,0,1.0,0
0.0,2,2,1,1,0,0,1.0,4
0.0,4,4,0,1,0,0,1.0,0
2.0,4,4,1,0,1,0,1.0,0
1.0,6,6,0,0,0,0,2.0,4
0.0,3,3,1,2,1,0,3.0,4
1.0,8,8,1,1,0,3,1.0,2
2.0,5,5,0,0,0,2,2.0,5
0.0,4,4,1,1,0,0,1.0,0
1.0,8,8,0,1,0,0,1.0,2
0.0,3,3,0,1,0,0,1.0,0
0.0,4,4,0,1,0,1,1.0,0
2.0,5,5,1,0,0,0,1.0,0
1.0,5,5,0,1,0,2,2.0,4
0.0,2,2,1,4,0,0,1.0,0
1.0,5,5,1,1,0,1,1.0,0
1.0,5,5,1,1,0,0,1.0,2
0.0,5,5,1,2,0,0,1.0,5
1.0,4,4,1,1,0,0,1.0,0
1.0,7,7,0,0,0,0,1.0,0
0.0,3,3,0,0,0,0,1.0,0
1.0,7,7,1,1,0,0,1.0,0
1.0,5,5,1,3,0,0,1.0,5
1.0,6,6,0,1,1,0,1.0,2
1.0,6,6,1,2,0,0,1.0,0
0.0,2,2,0,0,0,0,2.0,0
1.0,6,6,1,2,0,0,2.0,0
1.0,7,7,1,2,0,2,1.0,5
1.0,6,6,0,1,0,1,1.0,2
0.0,3,3,1,3,0,0,1.0,5
2.0,6,6,0,1,1,3,1.0,0
0.0,4,4,1,5,0,0,1.0,0
1.0,5,5,1,1,1,0,1.0,4
0.0,2,2,1,0,0,0,1.0,0
1.0,5,5,0,3,0,1,3.0,5
0.0,4,4,1,3,0,0,1.0,0
1.0,4,4,1,3,1,1,1.0,1
1.0,5,5,1,1,1,0,6.0,0
0.0,3,3,1,2,0,0,2.0,0
1.0,5,5,1,2,0,2,1.0,3
1.0,5,5,1,2,0,0,1.0,0
0.0,3,3,0,1,0,0,1.0,0
1.0,7,7,1,1,0,0,1.0,0
0.0,4,4,0,0,0,0,1.0,0
1.0,5,5,1,2,0,2,1.0,1
2.0,6,6,1,1,0,0,2.0,5
1.0,8,8,1,1,0,0,2.0,0
1.0,6,6,1,2,0,0,1.0,0
1.0,8,8,1,2,0,1,2.0,1
1.0,4,4,0,0,0,0,1.0,0
0.0,4,4,1,2,0,0,2.0,0
1.0,5,5,1,1,1,0,6.0,0
1.0,6,6,1,2,0,1,2.0,0
2.0,4,4,1,1,0,1,1.0,4
0.0,2,2,1,1,0,0,1.0,0
1.0,5,5,0,0,0,1,1.0,0
1.0,6,6,1,1,0,0,1.0,0
0.0,3,3,0,2,0,0,1.0,5
0.0,2,2,0,0,0,0,3.0,0
2.0,6,6,0,0,0,5,3.0,5
0.0,3,3,1,1,0,0,1.0,0
1.0,4,4,1,5,0,0,1.0,1
0.0,2,2,1,1,0,0,1.0,2
0.0,3,3,1,1,0,0,1.0,3
0.0,5,5,0,2,0,0,1.0,5
1.0,5,5,1,1,0,0,1.0,0
1.0,6,6,1,1,0,0,1.0,0
0.0,2,2,0,0,1,0,1.0,5
1.0,7,7,1,2,0,0,1.0,5
1.0,5,5,1,4,0,0,1.0,0
1.0,4,4,1,3,0,0,1.0,1
0.0,3,3,1,2,0,2,3.0,5
1.0,8,8,1,2,0,0,2.0,2
0.0,3,3,1,1,0,0,1.0,0
1.0,9,9,1,1,0,0,1.0,2
0.0,3,3,0,1,0,0,1.0,5
0.0,3,3,1,2,0,0,1.0,0
1.0,5,5,0,1,0,1,1.0,0
0.0,4,4,1,1,0,0,1.0,0
0.0,5,5,1,1,0,0,1.0,0
1.0,4,4,1,3,0,1,1.0,4
0.0,3,3,1,1,0,0,1.0,0
1.0,5,5,1,2,0,0,1.0,0
1.0,5,5,1,1,0,0,1.0,0
1.0,7,7,1,1,1,0,1.0,0
1.0,5,5,0,1,0,0,1.0,2
1.0,6,6,1,2,0,2,1.0,1
1.0,7,7,2,0,0,1,3.0,5
0.0,3,3,0,0,0,0,1.0,0
1.0,5,5,0,1,0,1,1.0,1
0.0,3,3,1,0,0,0,1.0,4
0.0,3,3,1,1,0,0,1.0,0
1.0,5,5,1,1,0,2,3.0,4
0.0,3,3,1,1,0,0,1.0,0
0.0,3,3,1,2,0,2,1.0,4
0.0,3,3,0,1,0,1,3.0,5
1.0,7,7,0,0,0,1,2.0,5
0.0,3,3,0,0,1,0,8.0,4
0.0,2,2,1,1,0,1,1.0,5
1.0,6,6,1,1,1,0,5.0,5
0.0,4,4,0,1,0,4,1.0,1
1.0,8,8,0,8,1,0,1.0,0
1.0,6,6,1,1,0,0,1.0,0
